hora,hS,hE,hI,hR,vS,vI,mosq_total
2836,139539,138,195,128,450398,600,450998
2840,139546,141,190,123,450335,593,450928
2844,139546,141,188,125,453038,571,453609
2848,139546,141,188,125,454485,571,455056
2852,139549,140,188,123,451888,598,452486
2856,139551,138,190,121,450660,603,451263
2860,139553,138,189,120,450315,596,450911
2864,139552,138,190,120,450282,599,450881
2868,139553,139,190,118,453057,586,453643
2872,139553,139,190,118,454468,586,455054
2876,139551,135,193,121,451929,622,452551
2880,139549,130,197,124,450729,621,451350
2884,139544,134,196,126,450389,633,451022
2888,139541,133,198,128,450337,634,450971
2892,139543,132,198,127,452950,617,453567
2896,139543,132,198,127,454455,617,455072
2900,139547,132,199,122,451920,624,452544
2904,139546,131,202,121,450629,600,451229
2908,139546,130,205,119,450267,607,450874
2912,139546,131,202,121,450355,595,450950
2916,139544,133,202,121,453036,578,453614
2920,139544,133,202,121,454477,578,455055
2924,139544,133,199,124,451835,591,452426
2928,139548,133,197,122,450634,604,451238
2932,139544,136,199,121,450287,597,450884
2936,139548,137,198,117,450323,582,450905
2940,139549,136,199,116,453085,565,453650
2944,139549,136,199,116,454476,565,455041
2948,139548,132,201,119,451924,589,452513
2952,139547,133,202,118,450709,599,451308
2956,139547,133,204,116,450372,608,450980
2960,139547,137,201,115,450415,610,451025
2964,139546,136,203,115,453062,593,453655
2968,139546,136,203,115,454455,593,455048
2972,139546,133,205,116,451915,601,452516
2976,139544,133,207,116,450686,602,451288
2980,139536,138,203,123,450398,603,451001
2984,139535,137,204,124,450278,598,450876
2988,139536,136,205,123,452979,583,453562
2992,139536,136,205,123,454460,583,455043
2996,139536,135,205,124,451893,605,452498
3000,139538,131,208,123,450593,596,451189
3004,139534,131,210,125,450265,630,450895
3008,139532,127,214,127,450295,645,450940
3012,139538,127,214,121,452931,641,453572
3016,139538,127,214,121,454413,641,455054
3020,139541,127,211,121,451888,674,452562
3024,139540,128,209,123,450460,670,451130
3028,139543,126,209,122,450374,651,451025
3032,139544,123,208,125,450358,654,451012
3036,139544,122,210,124,452985,646,453631
3040,139544,122,210,124,454398,646,455044
3044,139543,124,210,123,451895,664,452559
3048,139544,123,212,121,450520,659,451179
3052,139544,122,213,121,450303,646,450949
3056,139543,123,215,119,450343,638,450981
3060,139543,123,214,120,452906,626,453532
3064,139543,123,214,120,454426,626,455052
3068,139541,123,212,124,451930,629,452559
3072,139540,124,208,128,450599,640,451239
3076,139544,124,207,125,450363,657,451020
3080,139546,124,206,124,450314,669,450983
3084,139548,124,206,122,452994,650,453644
3088,139548,124,206,122,454417,650,455067
3092,139548,125,206,121,451862,650,452512
3096,139547,126,201,126,450570,668,451238
3100,139545,129,200,126,450249,659,450908
3104,139544,129,200,127,450382,628,451010
3108,139542,130,201,127,452993,604,453597
3112,139542,130,201,127,454461,604,455065
3116,139543,130,203,124,451880,616,452496
3120,139544,130,201,125,450603,610,451213
3124,139542,129,205,124,450286,620,450906
3128,139543,127,205,125,450334,606,450940
3132,139544,127,202,127,453041,593,453634
3136,139544,127,202,127,454458,593,455051
3140,139543,127,202,128,451828,618,452446
3144,139541,128,199,132,450672,600,451272
3148,139538,129,200,133,450406,582,450988
3152,139539,130,201,130,450273,581,450854
3156,139540,127,203,130,453044,566,453610
3160,139540,127,203,130,454487,566,455053
3164,139543,127,199,131,451963,580,452543
3168,139544,128,197,131,450671,571,451242
3172,139543,124,202,131,450337,577,450914
3176,139541,126,200,133,450389,576,450965
3180,139541,126,199,134,453042,565,453607
3184,139541,126,199,134,454475,565,455040
3188,139540,129,195,136,451869,584,452453
3192,139537,130,196,137,450734,586,451320
3196,139533,132,198,137,450497,599,451096
3200,139534,130,203,133,450271,608,450879
3204,139535,128,205,132,452991,601,453592
3208,139535,128,205,132,454453,601,455054
3212,139536,128,205,131,451828,611,452439
3216,139535,127,206,132,450581,641,451222
3220,139537,124,214,125,450209,646,450855
3224,139537,124,215,124,450243,647,450890
3228,139536,125,215,124,453074,637,453711
3232,139536,125,215,124,454398,637,455035
3236,139537,125,208,130,451804,650,452454
3240,139534,129,201,136,450674,637,451311
3244,139534,127,203,136,450340,626,450966
3248,139536,125,200,139,450352,624,450976
3252,139536,125,199,140,453053,596,453649
3256,139536,125,199,140,454467,596,455063
3260,139537,127,200,136,451777,615,452392
3264,139539,126,200,135,450626,618,451244
3268,139537,130,197,136,450373,613,450986
3272,139540,131,197,132,450279,585,450864
3276,139538,132,197,133,453047,558,453605
3280,139538,132,197,133,454474,558,455032
3284,139537,131,199,133,451900,579,452479
3288,139536,131,201,132,450637,572,451209
3292,139536,131,199,134,450309,573,450882
3296,139536,127,204,133,450287,570,450857
3300,139536,128,203,133,453015,567,453582
3304,139536,128,203,133,454478,567,455045
3308,139539,127,201,133,451981,578,452559
3312,139542,127,199,132,450614,577,451191
3316,139542,128,197,133,450387,570,450957
3320,139545,126,199,130,450375,570,450945
3324,139545,126,196,133,453035,554,453589
3328,139545,126,196,133,454487,554,455041
3332,139541,129,193,137,451975,567,452542
3336,139544,130,191,135,450693,575,451268
3340,139542,130,191,137,450472,569,451041
3344,139542,130,189,139,450321,589,450910
3348,139540,130,190,140,452989,571,453560
3352,139540,130,190,140,454482,571,455053
3356,139541,127,192,140,451806,584,452390
3360,139541,128,190,141,450577,586,451163
3364,139543,123,191,143,450334,585,450919
3368,139543,125,187,145,450337,593,450930
3372,139546,125,187,142,452966,577,453543
3376,139546,125,187,142,454468,577,455045
3380,139545,126,186,143,451941,593,452534
3384,139547,126,187,140,450645,599,451244
3388,139547,124,188,141,450439,612,451051
3392,139544,125,187,144,450481,590,451071
3396,139545,125,185,145,453042,557,453599
3400,139545,125,185,145,454503,557,455060
3404,139546,128,185,141,451998,573,452571
3408,139547,128,183,142,450670,568,451238
3412,139546,128,183,143,450602,583,451185
3416,139546,128,182,144,450260,593,450853
3420,139547,128,182,143,453060,579,453639
3424,139547,128,182,143,454474,579,455053
3428,139550,126,183,141,451852,592,452444
3432,139552,122,188,138,450466,575,451041
3436,139549,121,192,138,450459,568,451027
3440,139547,120,192,141,450418,589,451007
3444,139547,120,192,141,452922,590,453512
3448,139547,120,192,141,454466,590,455056
3452,139544,123,193,140,451870,604,452474
3456,139545,122,195,138,450508,617,451125
3460,139541,121,200,138,450261,608,450869
3464,139542,119,201,138,450457,621,451078
3468,139542,118,201,139,453033,601,453634
3472,139542,118,201,139,454449,601,455050
3476,139548,119,198,135,451846,622,452468
3480,139549,121,200,130,450494,624,451118
3484,139548,122,196,134,450436,634,451070
3488,139548,127,192,133,450274,620,450894
3492,139549,127,192,132,452994,597,453591
3496,139549,127,192,132,454459,597,455056
3500,139547,126,195,132,451879,602,452481
3504,139549,125,195,131,450636,578,451214
3508,139549,124,197,130,450544,582,451126
3512,139546,126,197,131,450467,552,451019
3516,139547,124,196,133,453119,534,453653
3520,139547,124,196,133,454507,534,455041
3524,139544,126,197,133,451937,562,452499
3528,139542,126,199,133,450643,550,451193
3532,139544,126,194,136,450456,535,450991
3536,139544,125,194,137,450454,523,450977
3540,139544,125,195,136,453165,503,453668
3544,139544,125,195,136,454549,503,455052
3548,139548,124,196,132,451900,529,452429
3552,139550,124,193,133,450723,529,451252
3556,139550,125,192,133,450584,532,451116
3560,139549,126,188,137,450459,515,450974
3564,139552,126,186,136,453078,503,453581
3568,139552,126,186,136,454541,503,455044
3572,139555,123,189,133,452035,517,452552
3576,139556,123,188,133,450750,521,451271
3580,139559,120,183,138,450406,527,450933
3584,139562,119,182,137,450519,543,451062
3588,139563,117,184,136,453062,539,453601
3592,139563,117,184,136,454492,539,455031
3596,139562,119,184,135,451823,543,452366
3600,139566,116,187,131,450774,551,451325
3604,139569,117,183,131,450466,549,451015
3608,139572,116,185,127,450306,545,450851
3612,139571,117,185,127,453087,524,453611
3616,139571,117,185,127,454541,524,455065
3620,139572,116,185,127,451964,530,452494
3624,139571,116,185,128,450662,527,451189
3628,139572,116,186,126,450442,519,450961
3632,139574,114,189,123,450509,510,451019
3636,139574,116,188,122,453201,503,453704
3640,139574,116,188,122,454541,503,455044
3644,139573,114,189,124,452040,518,452558
3648,139572,117,188,123,450630,540,451170
3652,139573,116,189,122,450343,558,450901
3656,139573,117,187,123,450357,577,450934
3660,139571,119,187,123,453041,568,453609
3664,139571,119,187,123,454472,568,455040
3668,139572,119,186,123,451908,585,452493
3672,139566,124,186,124,450632,595,451227
3676,139564,123,189,124,450436,599,451035
3680,139562,126,188,124,450405,602,451007
3684,139561,127,188,124,453003,581,453584
3688,139561,127,188,124,454450,581,455031
3692,139555,129,191,125,451834,597,452431
3696,139555,128,191,126,450634,601,451235
3700,139554,125,192,129,450394,599,450993
3704,139550,130,191,129,450356,587,450943
3708,139551,130,189,130,453011,575,453586
3712,139551,130,189,130,454476,575,455051
3716,139551,132,187,130,451925,587,452512
3720,139552,127,191,130,450547,574,451121
3724,139554,128,189,129,450290,564,450854
3728,139554,127,192,127,450301,563,450864
3732,139553,128,192,127,453083,547,453630
3736,139553,128,192,127,454490,547,455037
3740,139551,128,194,127,451896,559,452455
3744,139548,132,192,128,450569,576,451145
3748,139547,132,192,129,450391,561,450952
3752,139546,131,193,130,450321,554,450875
3756,139547,133,193,127,453114,539,453653
3760,139547,133,193,127,454522,539,455061
3764,139548,129,196,127,451989,559,452548
3768,139548,127,197,128,450651,578,451229
3772,139550,130,196,124,450485,594,451079
3776,139550,131,193,126,450154,588,450742
3780,139550,130,194,126,452935,562,453497
3784,139550,130,194,126,454501,562,455063
3788,139550,130,191,129,451950,577,452527
3792,139552,131,187,130,450723,572,451295
3796,139553,130,185,132,450441,577,451018
3800,139558,128,184,130,450410,561,450971
3804,139559,129,184,128,453037,549,453586
3808,139559,129,184,128,454514,549,455063
3812,139558,130,184,128,451967,561,452528
3816,139561,128,184,127,450575,562,451137
3820,139564,133,179,124,450521,541,451062
3824,139565,134,177,124,450425,538,450963
3828,139564,135,176,125,453061,533,453594
3832,139564,135,176,125,454517,533,455050
3836,139562,135,178,125,451874,562,452436
3840,139556,141,174,129,450678,554,451232
3844,139561,140,173,126,450447,547,450994
3848,139561,139,176,124,450452,543,450995
3852,139561,138,177,124,453077,537,453614
3856,139561,138,177,124,454520,537,455057
3860,139558,142,174,126,451901,559,452460
3864,139561,139,175,125,450667,554,451221
3868,139560,139,172,129,450295,556,450851
3872,139554,144,172,130,450232,562,450794
3876,139554,143,172,131,453039,533,453572
3880,139554,143,172,131,454518,533,455051
3884,139557,141,172,130,451956,546,452502
3888,139556,140,174,130,450631,523,451154
3892,139556,140,174,130,450441,525,450966
3896,139558,139,177,126,450471,519,450990
3900,139557,138,178,127,453099,491,453590
3904,139557,138,178,127,454559,491,455050
3908,139559,137,178,126,451818,504,452322
3912,139555,136,183,126,450619,513,451132
3916,139555,134,184,127,450534,539,451073
3920,139554,133,188,125,450414,526,450940
3924,139552,134,189,125,453118,520,453638
3928,139552,134,189,125,454548,520,455068
3932,139552,129,191,128,451897,532,452429
3936,139549,133,189,129,450646,540,451186
3940,139551,133,187,129,450419,557,450976
3944,139550,130,191,129,450317,556,450873
3948,139551,131,189,129,453019,544,453563
3952,139551,131,189,129,454509,544,455053
3956,139555,127,192,126,451996,564,452560
3960,139554,129,190,127,450676,578,451254
3964,139556,128,194,122,450367,596,450963
3968,139555,127,194,124,450314,599,450913
3972,139554,127,195,124,452932,587,453519
3976,139554,127,195,124,454459,587,455046
3980,139555,124,196,125,451907,624,452531
3984,139551,127,198,124,450502,613,451115
3988,139551,127,200,122,450342,627,450969
3992,139554,124,199,123,450276,627,450903
3996,139554,122,201,123,452982,612,453594
4000,139554,122,201,123,454426,612,455038
4004,139554,123,197,126,451892,639,452531
4008,139554,124,196,126,450592,637,451229
4012,139553,123,198,126,450428,627,451055
4016,139551,127,196,126,450357,612,450969
4020,139549,129,196,126,453050,597,453647
4024,139549,129,196,126,454452,597,455049
4028,139549,132,195,124,451906,612,452518
4032,139551,132,196,121,450684,616,451300
4036,139553,133,194,120,450337,595,450932
4040,139552,137,192,119,450336,595,450931
4044,139551,137,193,119,452978,596,453574
4048,139551,137,193,119,454471,596,455067
4052,139548,139,191,122,451834,601,452435
4056,139550,139,190,121,450602,610,451212
4060,139552,137,191,120,450317,592,450909
4064,139554,136,192,118,450414,596,451010
4068,139554,136,193,117,453021,569,453590
4072,139554,136,193,117,454474,569,455043
4076,139553,135,194,118,451983,588,452571
4080,139556,130,194,120,450623,577,451200
4084,139554,134,191,121,450339,578,450917
4088,139551,135,188,126,450332,584,450916
4092,139551,135,188,126,453082,559,453641
4096,139551,135,188,126,454478,559,455037
4100,139551,134,190,125,451983,574,452557
4104,139551,136,189,124,450593,568,451161
4108,139548,142,187,123,450422,558,450980
4112,139549,137,190,124,450430,559,450989
4116,139551,136,191,122,453057,546,453603
4120,139551,136,191,122,454499,546,455045
4124,139551,138,187,124,451912,553,452465
4128,139548,140,188,124,450686,537,451223
4132,139549,139,188,124,450368,545,450913
4136,139549,137,191,123,450260,548,450808
4140,139550,136,191,123,453000,534,453534
4144,139550,136,191,123,454532,534,455066
4148,139549,139,191,121,451963,548,452511
4152,139548,136,195,121,450656,560,451216
4156,139549,136,193,122,450547,581,451128
4160,139548,134,195,123,450256,587,450843
4164,139548,132,197,123,452986,576,453562
4168,139548,132,197,123,454447,576,455023
4172,139549,134,197,120,451943,593,452536
4176,139546,135,199,120,450601,614,451215
4180,139545,137,200,118,450339,621,450960
4184,139547,134,202,117,450236,625,450861
4188,139549,133,203,115,452994,618,453612
4192,139549,133,203,115,454436,618,455054
4196,139546,137,200,117,451876,635,452511
4200,139545,138,203,114,450504,644,451148
4204,139543,137,205,115,450150,635,450785
4208,139540,140,205,115,450305,651,450956
4212,139540,139,205,116,453000,611,453611
4216,139540,139,205,116,454453,611,455064
4220,139539,142,204,115,451795,630,452425
4224,139541,135,209,115,450622,641,451263
4228,139538,136,211,115,450436,639,451075
4232,139540,138,209,113,450314,626,450940
4236,139540,138,207,115,453018,609,453627
4240,139540,138,207,115,454443,609,455052
4244,139543,138,206,113,451856,623,452479
4248,139543,138,203,116,450516,633,451149
4252,139541,139,205,115,450269,654,450923
4256,139540,138,206,116,450388,653,451041
4260,139539,137,206,118,453100,634,453734
4264,139539,137,206,118,454412,634,455046
4268,139537,136,208,119,451817,651,452468
4272,139534,138,204,124,450542,656,451198
4276,139532,141,204,123,450341,641,450982
4280,139533,138,203,126,450304,634,450938
4284,139531,139,203,127,453042,628,453670
4288,139531,139,203,127,454409,628,455037
4292,139531,139,201,129,451863,638,452501
4296,139532,139,201,128,450525,624,451149
4300,139536,136,203,125,450216,638,450854
4304,139533,139,198,130,450263,621,450884
4308,139533,138,199,130,452908,604,453512
4312,139533,138,199,130,454436,604,455040
4316,139533,138,197,132,451809,624,452433
4320,139536,140,197,127,450574,610,451184
4324,139537,138,197,128,450445,602,451047
4328,139539,138,196,127,450392,597,450989
4332,139538,139,195,128,453003,573,453576
4336,139538,139,195,128,454477,573,455050
4340,139537,139,196,128,451899,586,452485
4344,139534,141,193,132,450679,579,451258
4348,139532,139,197,132,450457,556,451013
4352,139531,142,196,131,450465,564,451029
4356,139531,142,194,133,453119,548,453667
4360,139531,142,194,133,454505,548,455053
4364,139531,144,196,129,451881,561,452442
4368,139530,142,201,127,450625,571,451196
4372,139527,146,197,130,450312,584,450896
4376,139528,144,197,131,450355,587,450942
4380,139527,146,197,130,453005,579,453584
4384,139527,146,197,130,454474,579,455053
4388,139527,143,200,130,451966,601,452567
4392,139526,143,200,131,450658,614,451272
4396,139525,146,199,130,450473,621,451094
4400,139526,145,201,128,450333,606,450939
4404,139525,146,200,129,453020,584,453604
4408,139525,146,200,129,454458,584,455042
4412,139525,144,201,130,451875,597,452472
4416,139526,140,206,128,450445,604,451049
4420,139525,138,204,133,450409,603,451012
4424,139524,140,202,134,450451,601,451052
4428,139523,141,201,135,452983,582,453565
4432,139523,141,201,135,454457,582,455039
4436,139523,140,202,135,451896,596,452492
4440,139522,137,200,141,450546,604,451150
4444,139521,137,202,140,450268,617,450885
4448,139521,134,206,139,450264,630,450894
4452,139522,134,206,138,452967,614,453581
4456,139522,134,206,138,454441,614,455055
4460,139520,135,204,141,451802,641,452443
4464,139521,137,205,137,450667,648,451315
4468,139521,134,208,137,450299,654,450953
4472,139520,135,203,142,450428,658,451086
4476,139519,138,202,141,452935,645,453580
4480,139519,138,202,141,454375,645,455020
4484,139520,138,203,139,451844,653,452497
4488,139525,136,201,138,450499,658,451157
4492,139524,134,204,138,450272,659,450931
4496,139526,132,205,137,450254,664,450918
4500,139527,132,205,136,453043,647,453690
4504,139527,132,205,136,454414,647,455061
4508,139525,133,207,135,451886,652,452538
4512,139527,133,206,134,450540,652,451192
4516,139528,129,211,132,450436,663,451099
4520,139531,130,208,131,450300,663,450963
4524,139532,128,208,132,452913,642,453555
4528,139532,128,208,132,454405,642,455047
4532,139535,127,211,127,451778,659,452437
4536,139532,130,207,131,450498,664,451162
4540,139531,132,206,131,450243,635,450878
4544,139529,134,207,130,450262,626,450888
4548,139527,136,206,131,453028,610,453638
4552,139527,136,206,131,454448,610,455058
4556,139529,136,208,127,451929,634,452563
4560,139528,135,208,129,450610,627,451237
4564,139532,133,207,128,450360,626,450986
4568,139530,136,207,127,450341,621,450962
4572,139531,135,207,127,453071,604,453675
4576,139531,135,207,127,454445,604,455049
4580,139528,137,211,124,451922,636,452558
4584,139532,134,207,127,450489,631,451120
4588,139533,132,209,126,450422,630,451052
4592,139534,129,214,123,450328,633,450961
4596,139536,129,214,121,452964,608,453572
4600,139536,129,214,121,454474,608,455082
4604,139534,127,217,122,451854,623,452477
4608,139531,127,219,123,450657,628,451285
4612,139534,124,220,122,450376,611,450987
4616,139531,129,214,126,450303,613,450916
4620,139531,127,214,128,452921,601,453522
4624,139531,127,214,128,454433,601,455034
4628,139530,128,211,131,451842,602,452444
4632,139529,129,211,131,450691,610,451301
4636,139527,129,212,132,450412,625,451037
4640,139524,131,209,136,450201,624,450825
4644,139524,131,209,136,453011,608,453619
4648,139524,131,209,136,454448,608,455056
4652,139525,131,206,138,451903,629,452532
4656,139523,132,207,138,450628,635,451263
4660,139526,133,205,136,450389,641,451030
4664,139523,136,206,135,450228,639,450867
4668,139524,135,206,135,453031,629,453660
4672,139524,135,206,135,454413,629,455042
4676,139524,135,207,134,451785,652,452437
4680,139530,134,207,129,450621,645,451266
4684,139528,135,205,132,450324,650,450974
4688,139528,134,205,133,450250,649,450899
4692,139527,135,205,133,453062,623,453685
4696,139527,135,205,133,454430,623,455053
4700,139528,135,205,132,451858,641,452499
4704,139525,135,206,134,450442,611,451053
4708,139523,137,200,140,450295,603,450898
4712,139528,136,201,135,450486,589,451075
4716,139529,133,204,134,453020,570,453590
4720,139529,133,204,134,454464,570,455034
4724,139526,135,203,136,451851,593,452444
4728,139528,138,197,137,450708,583,451291
4732,139529,136,199,136,450391,585,450976
4736,139530,136,200,134,450261,595,450856
4740,139530,137,201,132,453084,574,453658
4744,139530,137,201,132,454485,574,455059
4748,139530,134,201,135,451874,581,452455
4752,139534,131,203,132,450580,584,451164
4756,139531,133,204,132,450451,591,451042
4760,139532,134,204,130,450392,599,450991
4764,139533,135,204,128,453002,586,453588
4768,139533,135,204,128,454452,586,455038
4772,139530,135,204,131,451886,599,452485
4776,139532,134,202,132,450581,606,451187
4780,139532,133,201,134,450265,588,450853
4784,139533,128,207,132,450283,591,450874
4788,139534,126,209,131,453050,571,453621
4792,139534,126,209,131,454471,571,455042
4796,139528,130,207,135,451908,603,452511
4800,139527,132,205,136,450700,608,451308
4804,139528,134,203,135,450339,606,450945
4808,139525,134,203,138,450459,595,451054
4812,139526,134,203,137,453044,581,453625
4816,139526,134,203,137,454461,581,455042
4820,139524,130,206,140,451807,593,452400
4824,139529,131,206,134,450490,598,451088
4828,139531,129,205,135,450338,601,450939
4832,139526,132,205,137,450331,588,450919
4836,139525,133,205,137,452994,570,453564
4840,139525,133,205,137,454469,570,455039
4844,139524,133,206,137,451901,571,452472
4848,139524,131,208,137,450639,571,451210
4852,139526,131,205,138,450525,562,451087
4856,139526,132,205,137,450343,576,450919
4860,139526,134,204,136,453184,552,453736
4864,139526,134,204,136,454484,552,455036
4868,139527,135,203,135,451962,555,452517
4872,139527,134,202,137,450667,557,451224
4876,139528,132,200,140,450456,566,451022
4880,139532,129,202,137,450432,584,451016
4884,139532,129,201,138,453110,563,453673
4888,139532,129,201,138,454505,563,455068
4892,139532,132,198,138,451824,585,452409
4896,139530,132,200,138,450620,569,451189
4900,139530,133,202,135,450350,583,450933
4904,139529,130,203,138,450377,573,450950
4908,139528,132,203,137,453021,541,453562
4912,139528,132,203,137,454522,541,455063
4916,139529,130,204,137,451906,559,452465
4920,139530,130,201,139,450612,567,451179
4924,139532,129,202,137,450380,571,450951
4928,139534,128,201,137,450246,572,450818
4932,139533,128,201,138,453040,556,453596
4936,139533,128,201,138,454502,556,455058
4940,139533,128,201,138,451936,585,452521
4944,139530,129,200,141,450675,582,451257
4948,139535,128,198,139,450451,579,451030
4952,139534,129,195,142,450367,580,450947
4956,139533,130,195,142,452970,564,453534
4960,139533,130,195,142,454487,564,455051
4964,139535,127,194,144,451966,578,452544
4968,139538,127,193,142,450654,596,451250
4972,139537,128,189,146,450454,587,451041
4976,139535,129,192,144,450371,592,450963
4980,139533,129,192,146,453014,587,453601
4984,139533,129,192,146,454467,587,455054
4988,139535,130,192,143,451964,596,452560
4992,139537,129,191,143,450590,580,451170
4996,139536,127,191,146,450179,607,450786
5000,139538,124,193,145,450200,603,450803
5004,139538,123,193,146,453032,585,453617
5008,139538,123,193,146,454474,585,455059
5012,139540,121,195,144,451889,592,452481
5016,139545,119,196,140,450500,579,451079
5020,139545,121,196,138,450453,598,451051
5024,139544,121,195,140,450270,605,450875
5028,139542,123,194,141,453020,580,453600
5032,139542,123,194,141,454463,580,455043
5036,139545,118,197,140,451857,594,452451
5040,139545,118,200,137,450730,595,451325
5044,139548,115,200,137,450396,589,450985
5048,139551,112,203,134,450416,588,451004
5052,139551,112,203,134,452968,571,453539
5056,139551,112,203,134,454480,571,455051
5060,139551,113,201,135,451836,585,452421
5064,139552,111,200,137,450697,586,451283
5068,139557,109,200,134,450464,591,451055
5072,139555,108,202,135,450286,590,450876
5076,139554,108,200,138,453044,569,453613
5080,139554,108,200,138,454477,569,455046
5084,139551,110,201,138,452006,588,452594
5088,139550,111,203,136,450671,591,451262
5092,139554,110,202,134,450370,594,450964
5096,139554,109,205,132,450314,588,450902
5100,139553,109,206,132,453044,578,453622
5104,139553,109,206,132,454489,578,455067
5108,139556,106,205,133,451907,598,452505
5112,139558,106,203,133,450633,593,451226
5116,139564,104,203,129,450444,586,451030
5120,139559,110,201,130,450207,590,450797
5124,139560,110,202,128,453002,585,453587
5128,139560,110,202,128,454471,585,455056
5132,139563,107,203,127,451791,591,452382
5136,139562,106,202,130,450667,576,451243
5140,139555,110,203,132,450495,594,451089
5144,139560,107,199,134,450407,591,450998
5148,139559,106,199,136,453011,579,453590
5152,139559,106,199,136,454490,579,455069
5156,139558,108,198,136,451991,595,452586
5160,139558,111,196,135,450656,606,451262
5164,139557,112,198,133,450404,601,451005
5168,139554,117,193,136,450277,611,450888
5172,139555,116,194,135,453030,586,453616
5176,139555,116,194,135,454461,586,455047
5180,139557,114,192,137,451832,594,452426
5184,139558,113,195,134,450639,586,451225
5188,139554,120,194,132,450527,554,451081
5192,139558,118,195,129,450236,563,450799
5196,139555,120,196,129,452984,554,453538
5200,139555,120,196,129,454498,554,455052
5204,139559,120,194,127,451786,567,452353
5208,139560,120,193,127,450708,573,451281
5212,139564,119,193,124,450455,578,451033
5216,139559,120,192,129,450362,566,450928
5220,139560,119,194,127,453010,544,453554
5224,139560,119,194,127,454502,544,455046
5228,139559,119,194,128,451973,572,452545
5232,139556,124,191,129,450549,579,451128
5236,139556,126,189,129,450411,588,450999
5240,139554,129,186,131,450212,583,450795
5244,139554,130,185,131,453130,562,453692
5248,139554,130,185,131,454478,562,455040
5252,139552,132,185,131,451955,604,452559
5256,139552,133,183,132,450495,588,451083
5260,139549,134,184,133,450474,574,451048
5264,139550,134,180,136,450340,574,450914
5268,139550,133,182,135,453072,545,453617
5272,139550,133,182,135,454508,545,455053
5276,139551,134,180,135,451934,558,452492
5280,139548,134,184,134,450667,548,451215
5284,139548,137,180,135,450442,531,450973
5288,139551,134,181,134,450465,546,451011
5292,139551,134,180,135,453047,526,453573
5296,139551,134,180,135,454527,526,455053
5300,139554,132,179,135,451963,539,452502
5304,139558,131,176,135,450742,550,451292
5308,139556,135,172,137,450391,557,450948
5312,139552,138,174,136,450424,564,450988
5316,139554,138,175,133,453025,559,453584
5320,139554,138,175,133,454498,559,455057
5324,139553,136,176,135,451938,567,452505
5328,139549,137,176,138,450716,555,451271
5332,139551,138,176,135,450431,555,450986
5336,139552,135,178,135,450364,543,450907
5340,139552,135,178,135,453084,526,453610
5344,139552,135,178,135,454532,526,455058
5348,139554,137,177,132,451975,546,452521
5352,139553,140,178,129,450698,549,451247
5356,139554,141,174,131,450478,551,451029
5360,139555,136,177,132,450400,549,450949
5364,139555,135,177,133,453065,525,453590
5368,139555,135,177,133,454532,525,455057
5372,139555,137,175,133,451874,559,452433
5376,139558,136,174,132,450607,549,451156
5380,139556,133,180,131,450409,559,450968
5384,139561,135,178,126,450471,569,451040
5388,139562,135,179,124,452996,555,453551
5392,139562,135,179,124,454492,555,455047
5396,139561,135,176,128,451838,579,452417
5400,139561,134,175,130,450582,588,451170
5404,139555,136,176,133,450463,587,451050
5408,139556,134,176,134,450324,602,450926
5412,139555,135,176,134,453027,583,453610
5416,139555,135,176,134,454472,583,455055
5420,139558,136,176,130,451862,581,452443
5424,139556,136,177,131,450486,584,451070
5428,139558,128,185,129,450442,585,451027
5432,139556,131,181,132,450258,569,450827
5436,139555,129,183,133,453079,556,453635
5440,139555,129,183,133,454477,556,455033
5444,139554,132,181,133,451969,555,452524
5448,139555,132,182,131,450689,546,451235
5452,139551,137,181,131,450472,543,451015
5456,139554,134,180,132,450427,559,450986
5460,139551,136,179,134,453059,537,453596
5464,139551,136,179,134,454511,537,455048
5468,139551,136,178,135,451988,562,452550
5472,139554,131,181,134,450764,563,451327
5476,139555,130,183,132,450496,558,451054
5480,139556,129,186,129,450349,557,450906
5484,139555,130,186,129,453064,555,453619
5488,139555,130,186,129,454478,555,455033
5492,139554,129,185,132,451835,573,452408
5496,139553,131,184,132,450700,568,451268
5500,139550,132,185,133,450489,566,451055
5504,139552,134,184,130,450308,556,450864
5508,139552,133,183,132,453055,540,453595
5512,139552,133,183,132,454507,540,455047
5516,139552,134,184,130,451895,542,452437
5520,139552,130,188,130,450596,525,451121
5524,139553,130,188,129,450308,533,450841
5528,139554,131,187,128,450256,554,450810
5532,139555,131,186,128,453077,544,453621
5536,139555,131,186,128,454500,544,455044
5540,139559,130,183,128,451875,563,452438
5544,139560,133,178,129,450764,555,451319
5548,139562,131,179,128,450366,552,450918
5552,139561,127,183,129,450374,551,450925
5556,139561,126,183,130,453183,539,453722
5560,139561,126,183,130,454518,539,455057
5564,139564,124,185,127,451984,550,452534
5568,139563,124,186,127,450609,559,451168
5572,139561,125,186,128,450261,570,450831
5576,139563,124,184,129,450370,568,450938
5580,139564,123,184,129,453049,539,453588
5584,139564,123,184,129,454520,539,455059
5588,139559,127,184,130,451946,563,452509
5592,139558,124,189,129,450637,582,451219
5596,139557,128,188,127,450462,579,451041
5600,139559,128,189,124,450387,562,450949
5604,139560,128,189,123,453086,543,453629
5608,139560,128,189,123,454492,543,455035
5612,139560,128,191,121,451878,574,452452
5616,139559,131,191,119,450573,592,451165
5620,139557,130,192,121,450491,587,451078
5624,139556,131,192,121,450306,610,450916
