hora,hS,hE,hI,hR,vS,vI,mosq_total
2836,139937,15,25,23,360141,53,360194
2840,139938,15,24,23,360125,54,360179
2844,139938,14,25,23,362166,55,362221
2848,139938,14,25,23,363407,55,363462
2852,139939,14,25,22,361302,63,361365
2856,139940,14,24,22,360426,66,360492
2860,139941,15,24,20,360107,62,360169
2864,139942,15,23,20,360083,61,360144
2868,139942,14,24,20,362277,61,362338
2872,139942,14,24,20,363389,61,363450
2876,139941,15,23,21,361322,63,361385
2880,139940,17,22,21,360315,62,360377
2884,139940,17,23,20,360163,65,360228
2888,139941,17,23,19,360080,66,360146
2892,139941,17,23,19,362274,63,362337
2896,139941,17,23,19,363388,63,363451
2900,139942,17,22,19,361412,59,361471
2904,139942,16,23,19,360367,57,360424
2908,139943,16,23,18,359951,57,360008
2912,139944,16,23,17,360141,64,360205
2916,139944,16,23,17,362175,61,362236
2920,139944,16,23,17,363399,61,363460
2924,139944,16,23,17,361335,62,361397
2928,139944,16,23,17,360348,58,360406
2932,139943,16,24,17,360074,53,360127
2936,139942,17,24,17,360027,58,360085
2940,139943,17,24,16,362242,57,362299
2944,139943,17,24,16,363390,57,363447
2948,139944,16,24,16,361360,54,361414
2952,139944,16,24,16,360342,50,360392
2956,139944,16,24,16,360122,47,360169
2960,139945,15,24,16,360100,45,360145
2964,139945,15,23,17,362266,44,362310
2968,139945,15,23,17,363412,44,363456
2972,139946,15,22,17,361421,45,361466
2976,139945,16,22,17,360379,48,360427
2980,139944,16,22,18,360056,50,360106
2984,139944,15,23,18,360154,47,360201
2988,139944,15,23,18,362292,48,362340
2992,139944,15,23,18,363398,48,363446
2996,139944,15,23,18,361387,54,361441
3000,139943,15,23,19,360332,55,360387
3004,139943,15,23,19,360111,54,360165
3008,139943,14,24,19,360070,56,360126
3012,139943,14,23,20,362201,54,362255
3016,139943,14,23,20,363394,54,363448
3020,139945,14,23,18,361456,55,361511
3024,139945,15,23,17,360318,53,360371
3028,139944,16,23,17,360135,50,360185
3032,139945,17,23,15,360009,56,360065
3036,139945,17,23,15,362228,53,362281
3040,139945,17,23,15,363380,53,363433
3044,139945,16,23,16,361304,59,361363
3048,139945,16,23,16,360303,58,360361
3052,139945,14,25,16,360138,55,360193
3056,139947,14,25,14,360152,51,360203
3060,139947,14,25,14,362263,47,362310
3064,139947,14,25,14,363410,47,363457
3068,139947,14,25,14,361366,48,361414
3072,139946,14,26,14,360354,53,360407
3076,139946,14,26,14,360156,50,360206
3080,139947,14,25,14,360093,46,360139
3084,139947,14,25,14,362253,46,362299
3088,139947,14,25,14,363379,46,363425
3092,139947,14,24,15,361397,49,361446
3096,139948,14,23,15,360247,50,360297
3100,139948,13,24,15,360168,55,360223
3104,139948,14,23,15,360049,57,360106
3108,139948,14,23,15,362219,56,362275
3112,139948,14,23,15,363399,56,363455
3116,139949,13,24,14,361330,57,361387
3120,139950,11,26,13,360453,58,360511
3124,139949,11,25,15,360064,64,360128
3128,139948,12,25,15,360096,67,360163
3132,139948,12,25,15,362170,64,362234
3136,139948,12,25,15,363377,64,363441
3140,139949,12,25,14,361388,61,361449
3144,139949,12,25,14,360319,59,360378
3148,139949,12,25,14,360126,60,360186
3152,139948,13,24,15,359998,64,360062
3156,139948,13,24,15,362215,65,362280
3160,139948,13,24,15,363377,65,363442
3164,139947,14,24,15,361320,73,361393
3168,139947,14,23,16,360393,73,360466
3172,139945,15,24,16,360189,65,360254
3176,139945,14,24,17,359969,65,360034
3180,139945,14,24,17,362205,65,362270
3184,139945,14,24,17,363397,65,363462
3188,139944,16,24,16,361265,69,361334
3192,139944,16,23,17,360298,65,360363
3196,139943,17,22,18,360169,61,360230
3200,139943,18,22,17,360218,54,360272
3204,139944,18,21,17,362287,54,362341
3208,139944,18,21,17,363378,54,363432
3212,139945,18,21,16,361296,54,361350
3216,139943,19,22,16,360282,52,360334
3220,139943,19,23,15,360108,56,360164
3224,139943,19,23,15,360115,53,360168
3228,139943,19,22,16,362199,49,362248
3232,139943,19,22,16,363400,49,363449
3236,139943,19,22,16,361402,45,361447
3240,139944,18,23,15,360251,48,360299
3244,139943,19,22,16,360078,48,360126
3248,139943,19,22,16,360076,52,360128
3252,139944,19,22,15,362315,50,362365
3256,139944,19,22,15,363398,50,363448
3260,139944,19,22,15,361305,48,361353
3264,139944,18,22,16,360309,44,360353
3268,139944,17,23,16,360148,43,360191
3272,139944,16,24,16,360176,41,360217
3276,139944,16,24,16,362251,43,362294
3280,139944,16,24,16,363410,43,363453
3284,139945,16,24,15,361296,47,361343
3288,139944,17,24,15,360406,47,360453
3292,139944,17,23,16,360275,49,360324
3296,139944,17,23,16,360165,44,360209
3300,139944,17,23,16,362247,42,362289
3304,139944,17,23,16,363409,42,363451
3308,139944,17,22,17,361390,44,361434
3312,139944,16,23,17,360277,49,360326
3316,139944,16,23,17,360232,46,360278
3320,139945,16,22,17,360098,42,360140
3324,139945,16,22,17,362239,40,362279
3328,139945,16,22,17,363412,40,363452
3332,139946,16,22,16,361337,39,361376
3336,139947,16,22,15,360231,43,360274
3340,139947,17,21,15,360239,43,360282
3344,139948,16,21,15,360125,45,360170
3348,139948,16,21,15,362278,44,362322
3352,139948,16,21,15,363424,44,363468
3356,139947,17,21,15,361340,47,361387
3360,139947,17,20,16,360284,46,360330
3364,139948,17,21,14,360190,51,360241
3368,139948,16,21,15,360149,49,360198
3372,139948,16,21,15,362307,49,362356
3376,139948,16,21,15,363406,49,363455
3380,139948,16,21,15,361345,52,361397
3384,139948,16,21,15,360340,50,360390
3388,139948,16,21,15,360147,47,360194
3392,139949,15,22,14,360064,48,360112
3396,139949,15,22,14,362180,47,362227
3400,139949,15,22,14,363407,47,363454
3404,139949,14,22,15,361304,49,361353
3408,139950,14,22,14,360402,50,360452
3412,139950,12,22,16,360177,53,360230
3416,139951,12,22,15,360099,55,360154
3420,139951,12,22,15,362183,53,362236
3424,139951,12,22,15,363404,53,363457
3428,139951,10,24,15,361291,55,361346
3432,139952,10,23,15,360262,61,360323
3436,139952,9,24,15,360125,58,360183
3440,139951,9,25,15,360081,67,360148
3444,139952,9,25,14,362253,63,362316
3448,139952,9,25,14,363396,63,363459
3452,139952,9,25,14,361343,68,361411
3456,139952,7,27,14,360276,69,360345
3460,139952,6,27,15,360145,66,360211
3464,139951,7,27,15,360061,63,360124
3468,139952,7,27,14,362294,61,362355
3472,139952,7,27,14,363376,61,363437
3476,139951,8,26,15,361360,64,361424
3480,139950,9,24,17,360353,60,360413
3484,139951,8,24,17,360211,62,360273
3488,139951,8,24,17,360114,59,360173
3492,139951,8,24,17,362148,61,362209
3496,139951,8,24,17,363393,61,363454
3500,139951,8,24,17,361359,62,361421
3504,139952,8,24,16,360298,58,360356
3508,139951,9,24,16,360129,59,360188
3512,139950,10,24,16,360184,57,360241
3516,139950,10,24,16,362192,55,362247
3520,139950,10,24,16,363382,55,363437
3524,139949,11,24,16,361351,59,361410
3528,139948,11,25,16,360341,60,360401
3532,139949,11,24,16,360086,58,360144
3536,139949,11,23,17,360139,60,360199
3540,139949,11,23,17,362216,58,362274
3544,139949,11,23,17,363400,58,363458
3548,139950,11,23,16,361365,65,361430
3552,139950,11,23,16,360258,64,360322
3556,139949,12,23,16,360185,71,360256
3560,139950,12,23,15,360111,70,360181
3564,139950,12,23,15,362280,64,362344
3568,139950,12,23,15,363393,64,363457
3572,139950,12,23,15,361435,63,361498
3576,139950,12,22,16,360316,57,360373
3580,139950,12,22,16,360071,61,360132
3584,139951,12,22,15,360106,59,360165
3588,139951,12,22,15,362255,59,362314
3592,139951,12,22,15,363388,59,363447
3596,139950,12,23,15,361319,60,361379
3600,139951,12,22,15,360353,57,360410
3604,139951,11,23,15,360199,58,360257
3608,139952,11,23,14,360030,57,360087
3612,139952,11,23,14,362215,55,362270
3616,139952,11,23,14,363392,55,363447
3620,139951,12,23,14,361349,57,361406
3624,139951,12,22,15,360298,54,360352
3628,139951,12,21,16,360186,52,360238
3632,139951,12,20,17,360072,51,360123
3636,139951,12,20,17,362203,50,362253
3640,139951,12,20,17,363419,50,363469
3644,139952,12,20,16,361432,48,361480
3648,139951,13,20,16,360319,48,360367
3652,139953,13,20,14,360027,44,360071
3656,139952,14,20,14,360196,40,360236
3660,139952,14,20,14,362257,39,362296
3664,139952,14,20,14,363406,39,363445
3668,139952,14,20,14,361375,41,361416
3672,139953,14,19,14,360264,38,360302
3676,139952,15,19,14,360132,41,360173
3680,139952,14,20,14,359958,42,360000
3684,139952,14,20,14,362333,41,362374
3688,139952,14,20,14,363413,41,363454
3692,139951,15,20,14,361308,40,361348
3696,139951,15,20,14,360408,39,360447
3700,139952,15,20,13,360287,35,360322
3704,139952,14,20,14,360089,38,360127
3708,139952,14,20,14,362248,37,362285
3712,139952,14,20,14,363417,37,363454
3716,139953,13,21,13,361442,36,361478
3720,139954,13,22,11,360287,41,360328
3724,139955,13,21,11,360084,41,360125
3728,139955,13,20,12,360147,42,360189
3732,139955,13,20,12,362280,44,362324
3736,139955,13,20,12,363386,44,363430
3740,139955,13,20,12,361364,49,361413
3744,139955,13,20,12,360351,48,360399
3748,139954,13,21,12,360171,48,360219
3752,139954,12,21,13,360066,49,360115
3756,139954,12,21,13,362213,47,362260
3760,139954,12,21,13,363404,47,363451
3764,139954,11,21,14,361338,48,361386
3768,139954,10,22,14,360468,46,360514
3772,139955,10,20,15,360114,51,360165
3776,139956,10,20,14,360187,52,360239
3780,139956,10,20,14,362282,48,362330
3784,139956,10,20,14,363395,48,363443
3788,139956,10,18,16,361360,49,361409
3792,139956,10,18,16,360357,50,360407
3796,139956,9,18,17,360194,48,360242
3800,139956,9,17,18,360130,47,360177
3804,139956,9,17,18,362229,45,362274
3808,139956,9,17,18,363396,45,363441
3812,139956,9,17,18,361341,50,361391
3816,139957,9,15,19,360278,43,360321
3820,139958,8,15,19,360152,46,360198
3824,139958,8,15,19,360098,42,360140
3828,139958,8,15,19,362281,42,362323
3832,139958,8,15,19,363405,42,363447
3836,139958,7,16,19,361350,44,361394
3840,139959,7,16,18,360323,43,360366
3844,139959,7,15,19,360155,44,360199
3848,139959,7,15,19,360076,40,360116
3852,139959,7,15,19,362243,44,362287
3856,139959,7,15,19,363407,44,363451
3860,139959,6,16,19,361306,45,361351
3864,139960,6,16,18,360277,36,360313
3868,139961,6,16,17,360007,29,360036
3872,139962,6,16,16,360115,31,360146
3876,139962,6,16,16,362265,30,362295
3880,139962,6,16,16,363423,30,363453
3884,139962,6,16,16,361328,30,361358
3888,139961,6,16,17,360328,33,360361
3892,139961,6,16,17,360236,29,360265
3896,139960,6,17,17,360061,29,360090
3900,139960,6,17,17,362306,27,362333
3904,139960,6,17,17,363424,27,363451
3908,139960,6,17,17,361410,27,361437
3912,139961,6,17,16,360283,31,360314
3916,139961,5,18,16,360175,34,360209
3920,139960,6,18,16,360158,36,360194
3924,139960,6,18,16,362163,36,362199
3928,139960,6,18,16,363414,36,363450
3932,139960,5,19,16,361530,39,361569
3936,139960,5,19,16,360305,35,360340
3940,139959,6,18,17,360157,36,360193
3944,139960,6,18,16,360084,38,360122
3948,139960,6,18,16,362291,37,362328
3952,139960,6,18,16,363406,37,363443
3956,139960,6,17,17,361377,39,361416
3960,139959,6,18,17,360278,42,360320
3964,139960,6,17,17,360060,44,360104
3968,139961,6,17,16,360055,40,360095
3972,139961,6,17,16,362286,42,362328
3976,139961,6,17,16,363402,42,363444
3980,139961,6,17,16,361411,40,361451
3984,139960,7,17,16,360236,50,360286
3988,139959,7,18,16,360151,50,360201
3992,139960,7,18,15,360098,49,360147
3996,139960,7,18,15,362330,47,362377
4000,139960,7,18,15,363377,47,363424
4004,139959,9,18,14,361431,53,361484
4008,139959,9,18,14,360333,52,360385
4012,139960,10,18,12,360173,52,360225
4016,139960,10,18,12,360104,54,360158
4020,139960,10,18,12,362167,55,362222
4024,139960,10,18,12,363403,55,363458
4028,139962,10,18,10,361358,55,361413
4032,139962,10,18,10,360383,53,360436
4036,139963,10,18,9,360263,52,360315
4040,139964,10,17,9,360159,52,360211
4044,139964,10,17,9,362197,50,362247
4048,139964,10,17,9,363407,50,363457
4052,139964,10,17,9,361395,47,361442
4056,139966,10,17,7,360224,49,360273
4060,139967,10,17,6,360155,50,360205
4064,139967,10,16,7,359977,50,360027
4068,139967,10,16,7,362219,48,362267
4072,139967,10,16,7,363401,48,363449
4076,139967,10,15,8,361409,51,361460
4080,139967,10,14,9,360268,49,360317
4084,139968,10,14,8,360195,45,360240
4088,139967,11,14,8,360123,47,360170
4092,139967,11,14,8,362199,44,362243
4096,139967,11,14,8,363418,44,363462
4100,139967,11,14,8,361351,42,361393
4104,139966,12,14,8,360407,47,360454
4108,139966,12,13,9,360016,42,360058
4112,139966,12,12,10,359999,37,360036
4116,139966,12,12,10,362213,37,362250
4120,139966,12,12,10,363415,37,363452
4124,139966,12,11,11,361315,37,361352
4128,139967,11,11,11,360399,33,360432
4132,139967,11,11,11,360261,31,360292
4136,139967,10,12,11,360195,29,360224
4140,139967,10,12,11,362141,30,362171
4144,139967,10,12,11,363416,30,363446
4148,139967,10,12,11,361372,32,361404
4152,139967,10,12,11,360373,30,360403
4156,139966,11,11,12,360107,30,360137
4160,139966,10,12,12,360171,33,360204
4164,139966,10,12,12,362244,33,362277
4168,139966,10,12,12,363414,33,363447
4172,139966,10,12,12,361383,32,361415
4176,139966,10,12,12,360244,39,360283
4180,139966,10,12,12,360149,40,360189
4184,139965,11,12,12,360104,40,360144
4188,139965,11,12,12,362263,36,362299
4192,139965,11,12,12,363398,36,363434
4196,139966,11,11,12,361353,36,361389
4200,139966,10,12,12,360348,37,360385
4204,139966,11,12,11,360257,38,360295
4208,139966,11,12,11,359995,39,360034
4212,139966,11,12,11,362272,38,362310
4216,139966,11,12,11,363408,38,363446
4220,139965,12,11,12,361404,40,361444
4224,139965,11,12,12,360401,33,360434
4228,139965,10,13,12,360198,31,360229
4232,139965,10,13,12,360036,30,360066
4236,139965,10,13,12,362249,29,362278
4240,139965,10,13,12,363416,29,363445
4244,139965,8,15,12,361410,32,361442
4248,139965,8,14,13,360347,28,360375
4252,139965,7,15,13,360094,26,360120
4256,139964,8,14,14,360197,26,360223
4260,139964,8,14,14,362262,27,362289
4264,139964,8,14,14,363417,27,363444
4268,139964,8,14,14,361350,28,361378
4272,139964,8,14,14,360374,31,360405
4276,139964,8,13,15,360252,34,360286
4280,139965,8,13,14,360183,36,360219
4284,139965,8,13,14,362314,35,362349
4288,139965,8,13,14,363401,35,363436
4292,139965,8,12,15,361420,39,361459
4296,139965,8,12,15,360336,38,360374
4300,139964,9,12,15,360106,40,360146
4304,139965,9,12,14,360201,36,360237
4308,139965,9,12,14,362327,34,362361
4312,139965,9,12,14,363416,34,363450
4316,139966,9,12,13,361407,32,361439
4320,139967,9,11,13,360364,31,360395
4324,139967,9,11,13,360176,25,360201
4328,139966,9,12,13,360151,28,360179
4332,139966,9,12,13,362237,24,362261
4336,139966,9,12,13,363423,24,363447
4340,139966,9,12,13,361429,25,361454
4344,139966,8,13,13,360375,29,360404
4348,139967,8,12,13,360165,28,360193
4352,139968,8,12,12,360154,31,360185
4356,139967,9,12,12,362251,33,362284
4360,139967,9,12,12,363412,33,363445
4364,139968,9,12,11,361412,34,361446
4368,139969,9,12,10,360371,32,360403
4372,139969,9,12,10,360108,30,360138
4376,139968,10,12,10,360120,33,360153
4380,139968,10,12,10,362208,33,362241
4384,139968,10,12,10,363417,33,363450
4388,139968,10,12,10,361372,36,361408
4392,139968,10,12,10,360328,36,360364
4396,139969,9,13,9,360213,34,360247
4400,139969,9,13,9,360128,34,360162
4404,139969,9,13,9,362266,29,362295
4408,139969,9,13,9,363421,29,363450
4412,139969,9,13,9,361365,29,361394
4416,139968,10,13,9,360386,29,360415
4420,139969,9,14,8,360132,33,360165
4424,139969,8,15,8,360080,35,360115
4428,139969,8,15,8,362286,33,362319
4432,139969,8,15,8,363399,33,363432
4436,139970,8,15,7,361379,34,361413
4440,139969,9,15,7,360368,35,360403
4444,139969,8,16,7,360094,40,360134
4448,139969,8,16,7,360089,39,360128
4452,139969,8,16,7,362275,42,362317
4456,139969,8,16,7,363416,42,363458
4460,139970,7,17,6,361443,48,361491
4464,139969,8,17,6,360174,50,360224
4468,139969,8,17,6,360086,52,360138
4472,139968,9,17,6,360178,51,360229
4476,139968,9,17,6,362213,50,362263
4480,139968,9,17,6,363384,50,363434
4484,139966,11,17,6,361330,51,361381
4488,139967,11,16,6,360320,49,360369
4492,139966,12,16,6,360205,45,360250
4496,139967,11,16,6,360120,46,360166
4500,139967,11,16,6,362226,44,362270
4504,139967,11,16,6,363390,44,363434
4508,139966,12,16,6,361405,49,361454
4512,139965,13,16,6,360307,47,360354
4516,139966,13,16,5,360134,45,360179
4520,139965,14,15,6,360141,47,360188
4524,139965,14,15,6,362278,41,362319
4528,139965,14,15,6,363402,41,363443
4532,139966,14,15,5,361332,42,361374
4536,139966,14,15,5,360301,36,360337
4540,139966,13,15,6,360199,41,360240
4544,139966,13,15,6,360199,44,360243
4548,139966,13,15,6,362215,44,362259
4552,139966,13,15,6,363409,44,363453
4556,139966,13,15,6,361393,40,361433
4560,139967,13,14,6,360331,37,360368
4564,139967,13,14,6,360168,35,360203
4568,139967,12,15,6,360278,31,360309
4572,139967,12,15,6,362251,30,362281
4576,139967,12,15,6,363412,30,363442
4580,139967,12,15,6,361355,30,361385
4584,139967,12,14,7,360418,30,360448
4588,139968,12,13,7,360175,24,360199
4592,139968,12,13,7,360162,25,360187
4596,139968,11,14,7,362280,23,362303
4600,139968,11,14,7,363440,23,363463
4604,139968,11,12,9,361365,25,361390
4608,139966,13,12,9,360269,24,360293
4612,139966,13,11,10,360253,21,360274
4616,139966,12,12,10,360264,19,360283
4620,139966,12,12,10,362224,18,362242
4624,139966,12,12,10,363432,18,363450
4628,139966,12,12,10,361359,18,361377
4632,139966,12,12,10,360288,21,360309
4636,139964,14,12,10,360143,22,360165
4640,139964,14,12,10,360115,22,360137
4644,139964,14,12,10,362317,23,362340
4648,139964,14,12,10,363441,23,363464
4652,139964,14,12,10,361326,21,361347
4656,139964,13,13,10,360310,23,360333
4660,139964,13,13,10,360159,24,360183
4664,139964,13,13,10,359978,27,360005
4668,139964,13,13,10,362290,27,362317
4672,139964,13,13,10,363400,27,363427
4676,139964,13,13,10,361333,29,361362
4680,139963,13,14,10,360410,29,360439
4684,139961,15,14,10,360138,25,360163
4688,139961,15,13,11,360109,26,360135
4692,139961,15,13,11,362301,26,362327
4696,139961,15,13,11,363422,26,363448
4700,139961,15,13,11,361392,26,361418
4704,139961,14,13,12,360365,26,360391
4708,139961,14,13,12,360173,25,360198
4712,139961,13,14,12,360054,25,360079
4716,139961,13,14,12,362281,24,362305
4720,139961,13,14,12,363401,24,363425
4724,139961,11,16,12,361454,28,361482
4728,139962,11,16,11,360354,27,360381
4732,139961,11,17,11,360161,27,360188
4736,139961,12,17,10,360133,32,360165
4740,139961,12,17,10,362298,32,362330
4744,139961,12,17,10,363397,32,363429
4748,139961,11,18,10,361255,34,361289
4752,139961,10,19,10,360357,34,360391
4756,139961,10,18,11,360297,32,360329
4760,139962,9,19,10,360240,31,360271
4764,139962,9,19,10,362246,30,362276
4768,139962,9,19,10,363409,30,363439
4772,139962,9,19,10,361457,31,361488
4776,139962,9,19,10,360378,38,360416
4780,139963,9,18,10,360213,38,360251
4784,139963,9,17,11,360121,37,360158
4788,139963,9,17,11,362230,35,362265
4792,139963,9,17,11,363414,35,363449
4796,139963,9,17,11,361421,36,361457
4800,139964,9,17,10,360270,37,360307
4804,139964,9,16,11,360155,34,360189
4808,139964,9,16,11,360109,37,360146
4812,139964,9,16,11,362202,36,362238
4816,139964,9,16,11,363403,36,363439
4820,139964,9,15,12,361333,38,361371
4824,139965,9,15,11,360256,35,360291
4828,139966,9,15,10,360176,35,360211
4832,139966,9,15,10,360140,38,360178
4836,139966,9,15,10,362273,37,362310
4840,139966,9,15,10,363397,37,363434
4844,139968,9,15,8,361412,38,361450
4848,139967,8,17,8,360367,38,360405
4852,139967,9,17,7,360055,43,360098
4856,139967,9,16,8,360130,45,360175
4860,139967,9,16,8,362302,45,362347
4864,139967,9,16,8,363394,45,363439
4868,139966,10,16,8,361360,44,361404
4872,139966,10,16,8,360308,44,360352
4876,139966,8,18,8,360214,44,360258
4880,139966,8,18,8,360022,49,360071
4884,139966,8,18,8,362264,48,362312
4888,139966,8,18,8,363412,48,363460
4892,139966,8,18,8,361345,48,361393
4896,139966,8,18,8,360342,47,360389
4900,139966,8,17,9,360114,46,360160
4904,139966,8,17,9,360138,41,360179
4908,139965,9,17,9,362323,38,362361
4912,139965,9,17,9,363414,38,363452
4916,139965,9,17,9,361261,39,361300
4920,139965,8,18,9,360255,37,360292
4924,139965,6,20,9,360089,41,360130
4928,139966,6,19,9,360176,37,360213
4932,139966,6,19,9,362226,38,362264
4936,139966,6,19,9,363415,38,363453
4940,139966,6,19,9,361399,41,361440
4944,139967,6,19,8,360366,42,360408
4948,139967,6,19,8,360166,48,360214
4952,139967,6,19,8,360220,49,360269
4956,139967,6,18,9,362218,49,362267
4960,139967,6,18,9,363388,49,363437
4964,139967,6,18,9,361379,47,361426
4968,139966,7,18,9,360427,46,360473
4972,139966,6,19,9,360019,44,360063
4976,139966,5,19,10,360204,42,360246
4980,139966,5,19,10,362289,40,362329
4984,139966,5,19,10,363414,40,363454
4988,139965,6,19,10,361407,39,361446
4992,139964,7,19,10,360363,45,360408
4996,139965,7,19,9,360133,46,360179
5000,139965,7,19,9,360176,44,360220
5004,139965,7,19,9,362147,43,362190
5008,139965,7,19,9,363390,43,363433
5012,139965,7,19,9,361313,47,361360
5016,139964,8,18,10,360454,47,360501
5020,139965,8,18,9,360176,48,360224
5024,139966,8,18,8,360077,50,360127
5028,139966,8,18,8,362312,48,362360
5032,139966,8,18,8,363420,48,363468
5036,139966,8,18,8,361321,47,361368
5040,139966,8,17,9,360195,43,360238
5044,139966,9,17,8,360224,45,360269
5048,139966,9,17,8,360186,42,360228
5052,139966,9,17,8,362253,41,362294
5056,139966,9,17,8,363397,41,363438
5060,139966,10,17,7,361367,42,361409
5064,139966,10,16,8,360303,36,360339
5068,139966,10,16,8,360173,37,360210
5072,139966,10,15,9,360164,35,360199
5076,139966,10,15,9,362268,34,362302
5080,139966,10,15,9,363415,34,363449
5084,139966,10,13,11,361401,38,361439
5088,139966,9,14,11,360341,37,360378
5092,139966,8,14,12,360157,37,360194
5096,139967,8,14,11,360048,41,360089
5100,139967,8,14,11,362280,40,362320
5104,139967,8,14,11,363395,40,363435
5108,139967,7,14,12,361406,38,361444
5112,139967,7,13,13,360316,38,360354
5116,139967,7,13,13,360186,39,360225
5120,139967,7,12,14,360152,35,360187
5124,139967,7,12,14,362175,35,362210
5128,139967,7,12,14,363427,35,363462
5132,139967,7,12,14,361395,34,361429
5136,139967,7,12,14,360292,39,360331
5140,139968,7,12,13,360337,37,360374
5144,139968,7,12,13,360086,32,360118
5148,139968,6,13,13,362274,30,362304
5152,139968,6,13,13,363427,30,363457
5156,139968,6,13,13,361296,31,361327
5160,139968,6,13,13,360308,33,360341
5164,139968,6,13,13,360098,33,360131
5168,139968,7,13,12,360160,36,360196
5172,139968,7,13,12,362249,35,362284
5176,139968,7,13,12,363417,35,363452
5180,139968,7,13,12,361409,33,361442
5184,139967,8,13,12,360330,31,360361
5188,139967,8,13,12,360213,30,360243
5192,139967,8,13,12,360158,37,360195
5196,139968,8,13,11,362260,36,362296
5200,139968,8,13,11,363397,36,363433
5204,139968,8,13,11,361426,37,361463
5208,139968,7,12,13,360399,35,360434
5212,139968,7,12,13,360286,35,360321
5216,139969,7,12,12,360100,39,360139
5220,139968,8,12,12,362300,38,362338
5224,139968,8,12,12,363421,38,363459
5228,139968,7,13,12,361361,38,361399
5232,139968,6,14,12,360336,35,360371
5236,139967,7,12,14,360180,31,360211
5240,139967,7,12,14,360186,24,360210
5244,139967,7,12,14,362303,27,362330
5248,139967,7,12,14,363428,27,363455
5252,139966,8,12,14,361279,26,361305
5256,139967,7,13,13,360347,27,360374
5260,139967,7,13,13,360204,24,360228
5264,139966,8,13,13,360126,22,360148
5268,139966,8,13,13,362171,20,362191
5272,139966,8,13,13,363443,20,363463
5276,139966,8,13,13,361396,25,361421
5280,139967,8,12,13,360360,30,360390
5284,139967,7,11,15,360045,29,360074
5288,139967,7,11,15,360087,30,360117
5292,139967,7,11,15,362230,28,362258
5296,139967,7,11,15,363410,28,363438
5300,139967,6,12,15,361365,29,361394
5304,139968,6,12,14,360359,29,360388
5308,139967,7,12,14,360050,31,360081
5312,139968,7,12,13,360135,31,360166
5316,139967,8,12,13,362262,30,362292
5320,139967,8,12,13,363411,30,363441
5324,139969,8,12,11,361466,29,361495
5328,139969,8,12,11,360401,27,360428
5332,139970,8,11,11,360065,26,360091
5336,139970,8,10,12,360072,27,360099
5340,139970,8,10,12,362245,26,362271
5344,139970,8,10,12,363422,26,363448
5348,139971,8,10,11,361346,26,361372
5352,139972,8,10,10,360418,25,360443
5356,139972,8,10,10,360275,25,360300
5360,139973,8,10,9,360165,26,360191
5364,139973,8,10,9,362234,24,362258
5368,139973,8,10,9,363439,24,363463
5372,139973,8,10,9,361373,26,361399
5376,139971,10,10,9,360249,23,360272
5380,139971,10,10,9,360183,25,360208
5384,139971,10,10,9,360121,24,360145
5388,139971,10,10,9,362233,22,362255
5392,139971,10,10,9,363423,22,363445
5396,139971,10,10,9,361405,23,361428
5400,139971,10,10,9,360341,27,360368
5404,139971,10,10,9,360071,28,360099
5408,139971,9,11,9,360269,25,360294
5412,139971,9,11,9,362275,24,362299
5416,139971,9,11,9,363430,24,363454
5420,139971,9,11,9,361402,26,361428
5424,139971,8,12,9,360369,23,360392
5428,139971,8,12,9,360269,21,360290
5432,139971,8,12,9,360133,21,360154
5436,139971,8,12,9,362240,20,362260
5440,139971,8,12,9,363442,20,363462
5444,139971,8,12,9,361454,23,361477
5448,139973,8,11,8,360283,25,360308
5452,139972,9,10,9,360199,23,360222
5456,139972,9,10,9,360147,23,360170
5460,139972,8,11,9,362222,22,362244
5464,139972,8,11,9,363433,22,363455
5468,139972,8,10,10,361360,23,361383
5472,139972,8,10,10,360413,26,360439
5476,139974,7,11,8,360243,27,360270
5480,139974,7,11,8,360133,29,360162
5484,139974,7,11,8,362312,29,362341
5488,139974,7,11,8,363420,29,363449
5492,139974,6,12,8,361388,30,361418
5496,139974,6,12,8,360274,27,360301
5500,139974,6,12,8,360169,26,360195
5504,139974,5,13,8,360178,28,360206
5508,139974,5,12,9,362270,30,362300
5512,139974,5,12,9,363412,30,363442
5516,139974,5,12,9,361279,31,361310
5520,139975,5,12,8,360365,34,360399
5524,139977,5,12,6,360119,33,360152
5528,139977,5,12,6,360146,31,360177
5532,139976,6,12,6,362184,30,362214
5536,139976,6,12,6,363430,30,363460
5540,139976,6,12,6,361362,32,361394
5544,139976,6,12,6,360335,30,360365
5548,139976,5,13,6,360228,32,360260
5552,139976,5,13,6,360086,29,360115
5556,139976,4,14,6,362300,30,362330
5560,139976,4,14,6,363429,30,363459
5564,139976,4,14,6,361372,31,361403
5568,139976,4,13,7,360419,29,360448
5572,139977,4,13,6,360262,31,360293
5576,139978,4,13,5,360195,31,360226
5580,139978,4,13,5,362278,29,362307
5584,139978,4,13,5,363437,29,363466
5588,139978,4,12,6,361446,26,361472
5592,139977,5,11,7,360372,28,360400
5596,139977,5,11,7,360088,27,360115
5600,139977,5,11,7,360077,26,360103
5604,139977,5,11,7,362268,25,362293
5608,139977,5,11,7,363427,25,363452
5612,139977,5,11,7,361399,26,361425
5616,139977,3,12,8,360427,25,360452
5620,139977,3,12,8,360189,26,360215
5624,139977,3,12,8,360202,25,360227
